,Away Money Line,Date,Day,Favorite,Favorite_Home,Home Money Line,Loser/tie,Pred_Total,PtsL,PtsW,Spread,TOL,TOW,Time,True_total,Underdog,Underdog_Home,Unnamed: 5,Unnamed: 7,Week,Winner/tie,YdsL,YdsW,Year,year,O/U
8,139.0,6-Oct,Sun,Saints,1.0,-168.0,Buccaneers,46.0,24,31,-3.0,0,1,1:00PM,55,Buccaneers,0.0,,boxscore,5,Saints,252,457,2019.0,2019,Over
9,126.0,6-Oct,Sun,Titans,1.0,-153.0,Titans,39.5,7,14,-2.5,0,1,1:00PM,21,Bills,0.0,@,boxscore,5,Bills,252,313,2019.0,2019,Under
10,167.0,6-Oct,Sun,Texans,1.0,-205.0,Falcons,50.0,32,53,-4.0,1,1,1:00PM,85,Falcons,0.0,,boxscore,5,Texans,373,592,2019.0,2019,Over
11,219.0,6-Oct,Sun,Chargers,1.0,-270.0,Chargers,44.5,13,20,-6.0,3,2,4:05PM,33,Broncos,0.0,@,boxscore,5,Broncos,246,350,2019.0,2019,Under
12,149.0,6-Oct,Sun,Cowboys,1.0,-179.0,Cowboys,47.0,24,34,-3.5,3,0,4:25PM,58,Packers,0.0,@,boxscore,5,Packers,563,335,2019.0,2019,Over
13,425.0,6-Oct,Sun,Chiefs,1.0,-577.0,Chiefs,56.0,13,19,-11.0,1,1,8:20PM,32,Colts,0.0,@,boxscore,5,Colts,324,331,2019.0,2019,Under
14,187.0,7-Oct,Mon,49ers,1.0,-227.0,Browns,48.0,3,31,-4.5,4,0,8:15PM,34,Browns,0.0,,boxscore,5,49ers,180,446,2019.0,2019,Under
0,733.0,10-Oct,Thu,Patriots,1.0,-1222.0,Giants,43.5,14,35,-16.5,4,2,8:20PM,49,Giants,0.0,,boxscore,6,Patriots,213,427,2019.0,2019,Over
1,-129.0,13-Oct,Sun,Panthers,0.0,108.0,Buccaneers,47.0,26,37,-2.0,7,1,9:30AM,63,Buccaneers,1.0,@,boxscore,6,Panthers,407,268,2019.0,2019,Over
2,-248.0,13-Oct,Sun,Redskins,0.0,201.0,Dolphins,42.0,16,17,-5.0,2,0,1:00PM,33,Dolphins,1.0,@,boxscore,6,Redskins,271,311,2019.0,2019,Under
3,130.0,13-Oct,Sun,Jaguars,1.0,-155.0,Jaguars,42.5,6,13,-3.0,1,0,1:00PM,19,Saints,0.0,@,boxscore,6,Saints,226,326,2019.0,2019,Under
4,165.0,13-Oct,Sun,Chiefs,1.0,-197.0,Chiefs,54.5,24,31,-3.5,2,3,1:00PM,55,Texans,0.0,@,boxscore,6,Texans,309,472,2019.0,2019,Over
5,153.0,13-Oct,Sun,Vikings,1.0,-182.0,Eagles,44.0,20,38,-3.5,3,2,1:00PM,58,Eagles,0.0,,boxscore,6,Vikings,400,447,2019.0,2019,Over
6,-106.0,13-Oct,Sun,Browns,1.0,-114.0,Browns,46.0,28,32,-1.0,4,1,1:00PM,60,Seahawks,0.0,@,boxscore,6,Seahawks,406,454,2019.0,2019,Over
7,429.0,13-Oct,Sun,Ravens,1.0,-573.0,Bengals,47.0,17,23,-11.0,1,1,1:00PM,40,Bengals,0.0,,boxscore,6,Ravens,250,497,2019.0,2019,Under
8,-163.0,13-Oct,Sun,Falcons,0.0,136.0,Falcons,52.0,33,34,-3.0,0,0,4:05PM,67,Cardinals,1.0,,boxscore,6,Cardinals,444,442,2019.0,2019,Over
9,147.0,13-Oct,Sun,Rams,1.0,-176.0,Rams,50.5,7,20,-3.0,1,2,4:05PM,27,49ers,0.0,@,boxscore,6,49ers,157,331,2019.0,2019,Under
10,-349.0,13-Oct,Sun,Cowboys,0.0,275.0,Cowboys,43.5,22,24,-7.0,0,1,4:25PM,46,Jets,1.0,,boxscore,6,Jets,399,382,2019.0,2019,Over
11,-104.0,13-Oct,Sun,Broncos,1.0,-116.0,Titans,40.5,0,16,-1.0,3,1,4:25PM,16,Titans,0.0,,boxscore,6,Broncos,204,270,2019.0,2019,Under
12,239.0,13-Oct,Sun,Chargers,1.0,-296.0,Chargers,42.5,17,24,-6.0,3,1,8:20PM,41,Steelers,0.0,@,boxscore,6,Steelers,348,256,2019.0,2019,Under
13,159.0,14-Oct,Mon,Packers,1.0,-194.0,Lions,47.0,22,23,-3.5,0,3,8:15PM,45,Lions,0.0,,boxscore,6,Packers,299,447,2019.0,2019,Under
0,-163.0,17-Oct,Thu,Chiefs,0.0,136.0,Broncos,49.5,6,30,-3.0,1,0,8:20PM,36,Broncos,1.0,@,boxscore,7,Chiefs,205,271,2019.0,2019,Under
1,802.0,20-Oct,Sun,Bills,1.0,-1336.0,Dolphins,42.0,21,31,-17.0,2,0,1:00PM,52,Dolphins,0.0,,boxscore,7,Bills,381,305,2019.0,2019,Over
2,-425.0,20-Oct,Sun,49ers,0.0,332.0,Redskins,39.0,0,9,-10.0,1,1,1:00PM,9,Redskins,1.0,@,boxscore,7,49ers,154,283,2019.0,2019,Under
3,107.0,20-Oct,Sun,Colts,1.0,-128.0,Texans,47.0,23,30,-1.5,2,1,1:00PM,53,Texans,0.0,,boxscore,7,Colts,391,383,2019.0,2019,Over
4,-148.0,20-Oct,Sun,Vikings,0.0,124.0,Lions,43.0,30,42,-2.5,1,0,1:00PM,72,Lions,1.0,@,boxscore,7,Vikings,433,503,2019.0,2019,Over
5,-233.0,20-Oct,Sun,Jaguars,0.0,190.0,Bengals,44.0,17,27,-4.5,4,0,1:00PM,44,Bengals,1.0,@,boxscore,7,Jaguars,291,460,2019.0,2019,Over
6,201.0,20-Oct,Sun,Packers,1.0,-246.0,Raiders,47.5,24,42,-5.5,2,0,1:00PM,66,Raiders,0.0,,boxscore,7,Packers,484,481,2019.0,2019,Over
7,157.0,20-Oct,Sun,Giants,1.0,-189.0,Giants,50.5,21,27,-3.5,3,0,1:00PM,48,Cardinals,0.0,@,boxscore,7,Cardinals,263,245,2019.0,2019,Under
8,-174.0,20-Oct,Sun,Rams,0.0,143.0,Falcons,55.0,10,37,-3.0,3,0,1:00PM,47,Falcons,1.0,@,boxscore,7,Rams,224,381,2019.0,2019,Under
9,129.0,20-Oct,Sun,Titans,1.0,-154.0,Chargers,42.5,20,23,-3.0,1,1,4:05PM,43,Chargers,0.0,,boxscore,7,Titans,365,403,2019.0,2019,Over
10,171.0,20-Oct,Sun,Bears,1.0,-208.0,Bears,37.0,25,36,-4.0,2,0,4:25PM,61,Saints,0.0,@,boxscore,7,Saints,252,424,2019.0,2019,Over
11,131.0,20-Oct,Sun,Seahawks,1.0,-158.0,Seahawks,48.0,16,30,-3.0,2,0,4:25PM,46,Ravens,0.0,@,boxscore,7,Ravens,347,340,2019.0,2019,Under
12,139.0,20-Oct,Sun,Cowboys,1.0,-166.0,Eagles,50.0,10,37,-3.0,4,1,8:20PM,47,Eagles,0.0,,boxscore,7,Cowboys,283,402,2019.0,2019,Under
13,-433.0,21-Oct,Mon,Patriots,0.0,330.0,Jets,43.0,0,33,-9.5,6,1,8:15PM,33,Jets,1.0,@,boxscore,7,Patriots,154,323,2019.0,2019,Under
0,741.0,24-Oct,Thu,Vikings,1.0,-1185.0,Redskins,41.5,9,19,-16.5,2,1,8:20PM,28,Redskins,0.0,,boxscore,8,Vikings,216,434,2019.0,2019,Under
1,159.0,27-Oct,Sun,Bears,1.0,-190.0,Bears,41.0,16,17,-3.5,2,1,1:00PM,33,Chargers,0.0,@,boxscore,8,Chargers,388,231,2019.0,2019,Under
2,198.0,27-Oct,Sun,Colts,1.0,-242.0,Broncos,42.0,13,15,-5.5,0,1,1:00PM,28,Broncos,0.0,,boxscore,8,Colts,279,318,2019.0,2019,Under
3,-105.0,27-Oct,Sun,Bills,1.0,-115.0,Bills,39.5,13,31,-1.0,1,1,1:00PM,44,Eagles,0.0,@,boxscore,8,Eagles,253,371,2019.0,2019,Over
4,227.0,27-Oct,Sun,Lions,1.0,-282.0,Giants,49.0,26,31,-6.0,1,2,1:00PM,57,Giants,0.0,,boxscore,8,Lions,370,375,2019.0,2019,Over
5,-335.0,27-Oct,Sun,Seahawks,0.0,269.0,Falcons,50.0,20,27,-7.5,3,0,1:00PM,47,Falcons,1.0,@,boxscore,8,Seahawks,510,322,2019.0,2019,Under
6,115.0,27-Oct,Sun,Titans,1.0,-137.0,Buccaneers,45.0,23,27,-2.0,4,1,1:00PM,50,Buccaneers,0.0,,boxscore,8,Titans,389,246,2019.0,2019,Over
7,465.0,27-Oct,Sun,Rams,1.0,-636.0,Bengals,48.0,10,24,-12.5,0,0,1:00PM,34,Bengals,0.0,,boxscore,8,Rams,401,470,2019.0,2019,Under
8,262.0,27-Oct,Sun,Jaguars,1.0,-331.0,Jets,40.0,15,29,-7.0,3,1,1:00PM,44,Jets,0.0,,boxscore,8,Jaguars,213,389,2019.0,2019,Over
9,463.0,27-Oct,Sun,Saints,1.0,-633.0,Cardinals,48.5,9,31,-12.5,0,1,1:00PM,40,Cardinals,0.0,,boxscore,8,Saints,237,510,2019.0,2019,Under
10,172.0,27-Oct,Sun,49ers,1.0,-209.0,Panthers,40.5,13,51,-4.0,3,1,4:05PM,64,Panthers,0.0,,boxscore,8,49ers,230,388,2019.0,2019,Over
11,317.0,27-Oct,Sun,Patriots,1.0,-402.0,Browns,43.0,13,27,-9.5,3,0,4:25PM,40,Browns,0.0,,boxscore,8,Patriots,310,318,2019.0,2019,Under
12,193.0,27-Oct,Sun,Texans,1.0,-236.0,Raiders,52.0,24,27,-4.5,0,0,4:25PM,51,Raiders,0.0,,boxscore,8,Texans,378,388,2019.0,2019,Under
13,-238.0,27-Oct,Sun,Packers,0.0,193.0,Chiefs,48.0,24,31,-5.0,1,0,8:20PM,55,Chiefs,1.0,@,boxscore,8,Packers,337,374,2019.0,2019,Over
14,527.0,28-Oct,Mon,Steelers,1.0,-747.0,Dolphins,43.5,14,27,-13.5,4,1,8:15PM,41,Dolphins,0.0,,boxscore,8,Steelers,230,394,2019.0,2019,Under
0,-521.0,31-Oct,Thu,49ers,0.0,389.0,Cardinals,43.5,25,28,-10.5,0,0,8:20PM,53,Cardinals,1.0,@,boxscore,9,49ers,357,411,2019.0,2019,Over
1,-102.0,3-Nov,Sun,Jaguars,1.0,-118.0,Jaguars,46.0,3,26,-1.0,4,1,9:30AM,29,Texans,0.0,@,boxscore,9,Texans,356,410,2019.0,2019,Under
2,193.0,3-Nov,Sun,Eagles,1.0,-235.0,Bears,41.0,14,22,-5.0,1,0,1:00PM,36,Bears,0.0,,boxscore,9,Eagles,164,373,2019.0,2019,Under
3,157.0,3-Nov,Sun,Panthers,1.0,-191.0,Titans,43.0,20,30,-3.5,3,1,1:00PM,50,Titans,0.0,,boxscore,9,Panthers,431,370,2019.0,2019,Over
4,-184.0,3-Nov,Sun,Jets,0.0,153.0,Jets,42.5,18,26,-3.5,1,0,1:00PM,44,Dolphins,1.0,,boxscore,9,Dolphins,321,316,2019.0,2019,Over
5,106.0,3-Nov,Sun,Steelers,1.0,-126.0,Colts,39.5,24,26,-1.5,3,2,1:00PM,50,Colts,0.0,,boxscore,9,Steelers,328,273,2019.0,2019,Over
6,419.0,3-Nov,Sun,Bills,1.0,-568.0,Redskins,37.0,9,24,-10.5,0,0,1:00PM,33,Redskins,0.0,,boxscore,9,Bills,243,268,2019.0,2019,Under
7,-245.0,3-Nov,Sun,Vikings,0.0,200.0,Vikings,46.0,23,26,-5.5,0,1,1:00PM,49,Chiefs,1.0,,boxscore,9,Chiefs,308,377,2019.0,2019,Over
8,122.0,3-Nov,Sun,Raiders,1.0,-147.0,Lions,51.0,24,31,-2.5,2,0,4:05PM,55,Lions,0.0,,boxscore,9,Raiders,473,450,2019.0,2019,Over
9,181.0,3-Nov,Sun,Seahawks,1.0,-220.0,Buccaneers,51.0,34,40,-4.0,1,1,4:05PM,74,Buccaneers,0.0,,boxscore,9,Seahawks,418,492,2019.0,2019,Over
10,-200.0,3-Nov,Sun,Browns,0.0,167.0,Browns,39.0,19,24,-4.0,0,1,4:25PM,43,Broncos,1.0,,boxscore,9,Broncos,351,302,2019.0,2019,Over
11,-211.0,3-Nov,Sun,Packers,0.0,174.0,Packers,49.5,11,26,-4.0,0,0,4:25PM,37,Chargers,1.0,,boxscore,9,Chargers,184,442,2019.0,2019,Under
12,-169.0,3-Nov,Sun,Patriots,0.0,140.0,Patriots,44.0,20,37,-3.0,2,2,8:20PM,57,Ravens,1.0,,boxscore,9,Ravens,342,372,2019.0,2019,Over
13,-321.0,4-Nov,Mon,Cowboys,0.0,254.0,Giants,48.5,18,37,-6.5,3,2,8:15PM,55,Giants,1.0,@,boxscore,9,Cowboys,271,429,2019.0,2019,Over
0,-124.0,7-Nov,Thu,Chargers,0.0,102.0,Chargers,49.0,24,26,-1.5,3,0,8:20PM,50,Raiders,1.0,,boxscore,10,Raiders,315,278,2019.0,2019,Over
1,571.0,10-Nov,Sun,Saints,1.0,-847.0,Saints,51.5,9,26,-14.0,0,1,1:00PM,35,Falcons,0.0,@,boxscore,10,Falcons,310,317,2019.0,2019,Under
2,232.0,10-Nov,Sun,Bears,1.0,-290.0,Lions,38.0,13,20,-7.0,1,0,1:00PM,33,Lions,0.0,,boxscore,10,Bears,357,226,2019.0,2019,Under
3,-563.0,10-Nov,Sun,Ravens,0.0,417.0,Bengals,44.0,13,49,-10.5,3,1,1:00PM,62,Bengals,1.0,@,boxscore,10,Ravens,307,379,2019.0,2019,Over
4,136.0,10-Nov,Sun,Browns,1.0,-164.0,Bills,42.0,16,19,-3.0,0,0,1:00PM,35,Bills,0.0,,boxscore,10,Browns,344,368,2019.0,2019,Under
5,-267.0,10-Nov,Sun,Chiefs,0.0,214.0,Chiefs,48.5,32,35,-6.0,1,1,1:00PM,67,Titans,1.0,,boxscore,10,Titans,530,371,2019.0,2019,Over
6,203.0,10-Nov,Sun,Buccaneers,1.0,-247.0,Cardinals,51.0,27,30,-5.5,2,3,1:00PM,57,Cardinals,0.0,,boxscore,10,Buccaneers,417,457,2019.0,2019,Over
7,-154.0,10-Nov,Sun,Giants,0.0,128.0,Giants,43.5,27,34,-3.0,2,0,1:00PM,61,Jets,1.0,,boxscore,10,Jets,281,294,2019.0,2019,Over
8,422.0,10-Nov,Sun,Colts,1.0,-571.0,Colts,44.0,12,16,-11.0,3,2,4:05PM,28,Dolphins,0.0,@,boxscore,10,Dolphins,300,229,2019.0,2019,Under
9,-230.0,10-Nov,Sun,Rams,0.0,188.0,Rams,43.0,12,17,-4.5,4,2,4:25PM,29,Steelers,1.0,,boxscore,10,Steelers,306,273,2019.0,2019,Under
10,198.0,10-Nov,Sun,Packers,1.0,-244.0,Panthers,49.0,16,24,-5.0,2,0,4:25PM,40,Panthers,0.0,,boxscore,10,Packers,401,388,2019.0,2019,Under
11,154.0,10-Nov,Sun,Cowboys,1.0,-188.0,Cowboys,47.5,24,28,-3.0,1,0,8:20PM,52,Vikings,0.0,@,boxscore,10,Vikings,443,364,2019.0,2019,Over
12,221.0,11-Nov,Mon,49ers,1.0,-272.0,49ers,47.0,24,27,-6.5,3,4,8:15PM,51,Seahawks,0.0,@,boxscore,10,Seahawks,302,336,2019.0,2019,Over
0,133.0,14-Nov,Thu,Browns,1.0,-160.0,Steelers,41.5,7,21,-3.0,4,0,8:20PM,28,Steelers,0.0,,boxscore,11,Browns,236,293,2019.0,2019,Under
1,-352.0,17-Nov,Sun,Bills,0.0,274.0,Dolphins,41.5,20,37,-7.0,1,0,1:00PM,57,Dolphins,1.0,@,boxscore,11,Bills,303,424,2019.0,2019,Over
2,192.0,17-Nov,Sun,Ravens,1.0,-240.0,Texans,51.0,7,41,-4.5,2,0,1:00PM,48,Texans,0.0,,boxscore,11,Ravens,232,491,2019.0,2019,Under
3,-353.0,17-Nov,Sun,Cowboys,0.0,275.0,Lions,46.5,27,35,-7.5,0,1,1:00PM,62,Lions,1.0,@,boxscore,11,Cowboys,312,509,2019.0,2019,Over
4,163.0,17-Nov,Sun,Panthers,1.0,-200.0,Panthers,48.5,3,29,-3.5,4,0,1:00PM,32,Falcons,0.0,@,boxscore,11,Falcons,347,349,2019.0,2019,Under
5,368.0,17-Nov,Sun,Vikings,1.0,-492.0,Broncos,40.0,23,27,-9.5,1,2,1:00PM,50,Broncos,0.0,,boxscore,11,Vikings,394,321,2019.0,2019,Over
6,-226.0,17-Nov,Sun,Saints,0.0,183.0,Buccaneers,51.0,17,34,-5.0,4,0,1:00PM,51,Buccaneers,1.0,@,boxscore,11,Saints,334,328,2019.0,2019,Over
7,108.0,17-Nov,Sun,Redskins,1.0,-129.0,Redskins,37.5,17,34,-2.0,1,2,1:00PM,51,Jets,0.0,@,boxscore,11,Jets,225,400,2019.0,2019,Over
8,117.0,17-Nov,Sun,Colts,1.0,-141.0,Jaguars,41.5,13,33,-2.5,1,2,1:00PM,46,Jaguars,0.0,,boxscore,11,Colts,308,389,2019.0,2019,Over
9,351.0,17-Nov,Sun,49ers,1.0,-470.0,Cardinals,44.0,26,36,-9.5,2,2,4:05PM,62,Cardinals,0.0,,boxscore,11,49ers,266,442,2019.0,2019,Over
10,484.0,17-Nov,Sun,Raiders,1.0,-692.0,Bengals,48.0,10,17,-13.0,2,2,4:25PM,27,Bengals,0.0,,boxscore,11,Raiders,246,386,2019.0,2019,Under
11,-216.0,17-Nov,Sun,Patriots,0.0,178.0,Eagles,45.0,10,17,-4.0,1,0,4:25PM,27,Eagles,1.0,@,boxscore,11,Patriots,255,298,2019.0,2019,Under
12,193.0,17-Nov,Sun,Rams,1.0,-240.0,Bears,40.0,7,17,-5.0,1,2,8:20PM,24,Bears,0.0,,boxscore,11,Rams,267,283,2019.0,2019,Under
13,-252.0,18-Nov,Mon,Chiefs,0.0,208.0,Chargers,52.0,17,24,-5.5,4,1,8:15PM,41,Chargers,1.0,@,boxscore,11,Chiefs,438,310,2019.0,2019,Under
0,173.0,21-Nov,Thu,Texans,1.0,-209.0,Colts,46.0,17,20,-3.5,0,1,8:20PM,37,Colts,0.0,,boxscore,12,Texans,296,396,2019.0,2019,Under
1,217.0,24-Nov,Sun,Bears,1.0,-273.0,Giants,40.5,14,19,-6.0,1,2,1:00PM,33,Giants,0.0,,boxscore,12,Bears,243,335,2019.0,2019,Under
2,-189.0,24-Nov,Sun,Raiders,0.0,156.0,Raiders,44.5,3,34,-3.5,2,1,1:00PM,37,Jets,1.0,,boxscore,12,Jets,208,401,2019.0,2019,Under
3,-210.0,24-Nov,Sun,Lions,0.0,170.0,Lions,39.5,16,19,-4.0,4,2,1:00PM,35,Redskins,1.0,,boxscore,12,Redskins,364,230,2019.0,2019,Under
4,-262.0,24-Nov,Sun,Steelers,0.0,210.0,Bengals,37.0,10,16,-6.0,2,1,1:00PM,26,Bengals,1.0,@,boxscore,12,Steelers,244,338,2019.0,2019,Under
5,169.0,24-Nov,Sun,Bills,1.0,-205.0,Broncos,37.0,3,20,-3.5,1,1,1:00PM,23,Broncos,0.0,,boxscore,12,Bills,134,424,2019.0,2019,Under
6,-128.0,24-Nov,Sun,Seahawks,0.0,105.0,Eagles,46.0,9,17,-2.0,5,2,1:00PM,26,Eagles,1.0,@,boxscore,12,Seahawks,344,348,2019.0,2019,Under
7,401.0,24-Nov,Sun,Browns,1.0,-537.0,Dolphins,46.0,24,41,-11.0,2,1,1:00PM,65,Dolphins,0.0,,boxscore,12,Browns,284,467,2019.0,2019,Over
8,152.0,24-Nov,Sun,Falcons,1.0,-185.0,Falcons,51.5,22,35,-3.5,2,2,1:00PM,57,Buccaneers,0.0,@,boxscore,12,Buccaneers,337,446,2019.0,2019,Over
9,352.0,24-Nov,Sun,Saints,1.0,-465.0,Panthers,46.5,31,34,-9.5,1,1,1:00PM,65,Panthers,0.0,,boxscore,12,Saints,351,418,2019.0,2019,Over
10,188.0,24-Nov,Sun,Titans,1.0,-230.0,Jaguars,42.0,20,42,-4.5,1,2,4:05PM,62,Jaguars,0.0,,boxscore,12,Titans,369,471,2019.0,2019,Over
11,206.0,24-Nov,Sun,Patriots,1.0,-250.0,Cowboys,44.5,9,13,-5.0,1,0,4:25PM,22,Cowboys,0.0,,boxscore,12,Patriots,321,282,2019.0,2019,Under
12,144.0,24-Nov,Sun,49ers,1.0,-174.0,Packers,48.0,8,37,-3.0,1,0,8:20PM,45,Packers,0.0,,boxscore,12,49ers,198,339,2019.0,2019,Under
13,-179.0,25-Nov,Mon,Ravens,0.0,148.0,Rams,46.5,6,45,-3.5,2,0,8:15PM,51,Rams,1.0,@,boxscore,12,Ravens,221,480,2019.0,2019,Over
0,-246.0,28-Nov,Thu,Bears,0.0,200.0,Lions,37.0,20,24,-5.5,1,1,12:30PM,44,Lions,1.0,@,boxscore,13,Bears,364,419,2019.0,2019,Over
1,227.0,28-Nov,Thu,Cowboys,1.0,-284.0,Cowboys,46.5,15,26,-6.5,2,0,4:30PM,41,Bills,0.0,@,boxscore,13,Bills,426,356,2019.0,2019,Under
2,-383.0,28-Nov,Thu,Saints,0.0,293.0,Falcons,48.0,18,26,-7.0,3,0,8:20PM,44,Falcons,1.0,@,boxscore,13,Saints,348,279,2019.0,2019,Under
3,-294.0,1-Dec,Sun,Packers,0.0,236.0,Giants,43.5,13,31,-6.5,3,0,1:00PM,44,Giants,1.0,@,boxscore,13,Packers,335,322,2019.0,2019,Over
4,430.0,1-Dec,Sun,Panthers,1.0,-592.0,Panthers,38.5,21,29,-10.5,2,0,1:00PM,50,Redskins,0.0,@,boxscore,13,Redskins,278,362,2019.0,2019,Over
5,-158.0,1-Dec,Sun,Buccaneers,0.0,131.0,Jaguars,46.5,11,28,-3.0,4,1,1:00PM,39,Jaguars,1.0,@,boxscore,13,Buccaneers,242,315,2019.0,2019,Under
6,-120.0,1-Dec,Sun,Titans,0.0,-102.0,Colts,41.5,17,31,-1.0,3,2,1:00PM,48,Colts,1.0,@,boxscore,13,Titans,391,292,2019.0,2019,Over
7,204.0,1-Dec,Sun,Ravens,1.0,-250.0,49ers,45.0,17,20,-5.5,1,1,1:00PM,37,49ers,0.0,,boxscore,13,Ravens,331,283,2019.0,2019,Under
8,-524.0,1-Dec,Sun,Eagles,0.0,391.0,Eagles,45.0,31,37,-10.5,1,1,1:00PM,68,Dolphins,1.0,,boxscore,13,Dolphins,386,409,2019.0,2019,Over
9,-143.0,1-Dec,Sun,Jets,0.0,120.0,Jets,43.0,6,22,-2.5,0,0,1:00PM,28,Bengals,1.0,,boxscore,13,Bengals,271,277,2019.0,2019,Under
10,-122.0,1-Dec,Sun,Browns,0.0,101.0,Browns,40.0,13,20,-1.0,2,1,1:00PM,33,Steelers,1.0,,boxscore,13,Steelers,279,323,2019.0,2019,Under
11,-141.0,1-Dec,Sun,Rams,0.0,118.0,Cardinals,47.0,7,34,-2.0,1,0,4:05PM,41,Cardinals,1.0,@,boxscore,13,Rams,198,549,2019.0,2019,Under
12,404.0,1-Dec,Sun,Chiefs,1.0,-550.0,Raiders,49.5,9,40,-11.0,3,0,4:25PM,49,Raiders,0.0,,boxscore,13,Chiefs,332,259,2019.0,2019,Under
13,-229.0,1-Dec,Sun,Chargers,0.0,185.0,Chargers,38.5,20,23,-4.5,2,1,4:25PM,43,Broncos,1.0,,boxscore,13,Broncos,359,218,2019.0,2019,Over
14,-185.0,1-Dec,Sun,Patriots,0.0,151.0,Patriots,47.5,22,28,-3.5,1,0,8:20PM,50,Texans,1.0,,boxscore,13,Texans,448,276,2019.0,2019,Over
15,128.0,2-Dec,Mon,Seahawks,1.0,-153.0,Vikings,48.0,30,37,-3.0,3,2,8:15PM,67,Vikings,0.0,,boxscore,13,Seahawks,354,444,2019.0,2019,Over
0,-166.0,5-Dec,Thu,Cowboys,0.0,138.0,Cowboys,43.0,24,31,-3.0,0,2,8:20PM,55,Bears,1.0,,boxscore,14,Bears,408,382,2019.0,2019,Over
1,-282.0,8-Dec,Sun,Ravens,0.0,225.0,Bills,44.0,17,24,-6.5,1,1,1:00PM,41,Bills,1.0,@,boxscore,14,Ravens,209,257,2019.0,2019,Under
2,103.0,8-Dec,Sun,Saints,1.0,-124.0,Saints,45.0,46,48,-1.0,1,1,1:00PM,94,49ers,0.0,@,boxscore,14,49ers,465,516,2019.0,2019,Over
3,293.0,8-Dec,Sun,Texans,1.0,-378.0,Texans,42.5,24,38,-8.0,3,1,1:00PM,62,Broncos,0.0,@,boxscore,14,Broncos,414,391,2019.0,2019,Over
4,628.0,8-Dec,Sun,Packers,1.0,-931.0,Redskins,41.5,15,20,-13.5,1,1,1:00PM,35,Redskins,0.0,,boxscore,14,Packers,262,341,2019.0,2019,Under
5,161.0,8-Dec,Sun,Falcons,1.0,-195.0,Panthers,48.0,20,40,-3.5,4,0,1:00PM,60,Panthers,0.0,,boxscore,14,Falcons,345,461,2019.0,2019,Over
6,432.0,8-Dec,Sun,Vikings,1.0,-597.0,Lions,44.0,7,20,-12.0,2,0,1:00PM,27,Lions,0.0,,boxscore,14,Vikings,231,354,2019.0,2019,Under
7,144.0,8-Dec,Sun,Buccaneers,1.0,-175.0,Colts,46.5,35,38,-3.0,1,4,1:00PM,73,Colts,0.0,,boxscore,14,Buccaneers,309,542,2019.0,2019,Over
8,185.0,8-Dec,Sun,Jets,1.0,-226.0,Dolphins,47.0,21,22,-5.0,1,1,1:00PM,43,Dolphins,0.0,,boxscore,14,Jets,362,374,2019.0,2019,Under
9,230.0,8-Dec,Sun,Browns,1.0,-284.0,Bengals,43.0,19,27,-6.5,1,2,1:00PM,46,Bengals,0.0,,boxscore,14,Browns,451,333,2019.0,2019,Over
10,-185.0,8-Dec,Sun,Chargers,0.0,151.0,Jaguars,42.0,10,45,-3.5,0,0,4:05PM,55,Jaguars,1.0,@,boxscore,14,Chargers,252,525,2019.0,2019,Over
11,-135.0,8-Dec,Sun,Steelers,0.0,112.0,Cardinals,43.5,17,23,-2.0,3,2,4:25PM,40,Cardinals,1.0,@,boxscore,14,Steelers,236,275,2019.0,2019,Under
12,-160.0,8-Dec,Sun,Titans,0.0,132.0,Raiders,47.0,21,42,-3.0,1,1,4:25PM,63,Raiders,1.0,@,boxscore,14,Titans,355,552,2019.0,2019,Over
13,133.0,8-Dec,Sun,Patriots,1.0,-160.0,Patriots,49.0,16,23,-3.0,1,2,4:25PM,39,Chiefs,0.0,@,boxscore,14,Chiefs,278,346,2019.0,2019,Under
14,100.0,8-Dec,Sun,Rams,1.0,-121.0,Seahawks,47.5,12,28,-1.5,1,2,8:20PM,40,Seahawks,0.0,,boxscore,14,Rams,308,455,2019.0,2019,Under
15,340.0,9-Dec,Mon,Eagles,1.0,-447.0,Giants,45.5,17,23,-9.0,0,1,8:15PM,40,Giants,0.0,,boxscore,14,Eagles,255,418,2019.0,2019,Under
0,767.0,12-Dec,Thu,Ravens,1.0,-1235.0,Jets,44.0,21,42,-17.0,2,0,8:20PM,63,Jets,0.0,,boxscore,15,Ravens,310,430,2019.0,2019,Over
1,177.0,15-Dec,Sun,Packers,1.0,-219.0,Bears,41.0,13,21,-4.5,3,0,1:00PM,34,Bears,0.0,,boxscore,15,Packers,415,292,2019.0,2019,Under
2,154.0,15-Dec,Sun,Giants,1.0,-185.0,Dolphins,46.5,20,36,-3.5,1,3,1:00PM,56,Dolphins,0.0,,boxscore,15,Giants,384,412,2019.0,2019,Over
3,-542.0,15-Dec,Sun,Patriots,0.0,405.0,Bengals,42.0,13,34,-10.5,5,0,1:00PM,47,Bengals,1.0,@,boxscore,15,Patriots,315,291,2019.0,2019,Over
4,-267.0,15-Dec,Sun,Seahawks,0.0,214.0,Panthers,48.5,24,30,-6.0,3,1,1:00PM,54,Panthers,1.0,@,boxscore,15,Seahawks,414,428,2019.0,2019,Over
5,355.0,15-Dec,Sun,Chiefs,1.0,-475.0,Broncos,43.0,3,23,-9.5,1,1,1:00PM,26,Broncos,0.0,,boxscore,15,Chiefs,251,419,2019.0,2019,Under
